Serial_number:,,,,,,
2060682,,,,,,
Project ID:,,,,,,
,,,,,,
Location:,,,,,,
LL 7 XS 19 Site #3,,,,,,
LEVEL,,,,,,
UNIT: m,,,,,,
Offset: 0.000000 m,,,,,,
TEMPERATURE,,,,,,
UNIT: °C,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,FILE,
4/21/2022,1:00:00 PM,0,0.0138,8.011,Compensated_C,
4/21/2022,1:10:00 PM,0,0.0132,8.055,Compensated_C,
4/21/2022,1:20:00 PM,0,0.0127,8.095,Compensated_C,
4/21/2022,1:30:00 PM,0,0.0154,8.117,Compensated_C,
4/21/2022,1:40:00 PM,0,0.0128,8.135,Compensated_C,
4/21/2022,1:50:00 PM,0,0.0128,8.161,Compensated_C,
4/21/2022,2:00:00 PM,0,0.0113,8.178,Compensated_C,
4/21/2022,2:10:00 PM,0,0.0166,8.182,Compensated_C,
4/21/2022,2:20:00 PM,0,0.0174,8.169,Compensated_C,
4/21/2022,2:30:00 PM,0,0.0187,8.174,Compensated_C,
4/21/2022,2:40:00 PM,0,0.0186,8.197,Compensated_C,
4/21/2022,2:50:00 PM,0,0.0184,8.228,Compensated_C,
4/21/2022,3:00:00 PM,0,0.0167,8.257,Compensated_C,
4/21/2022,3:10:00 PM,0,0.0171,8.277,Compensated_C,
4/21/2022,3:20:00 PM,0,0.0151,8.283,Compensated_C,
4/21/2022,3:30:00 PM,0,0.0159,8.276,Compensated_C,
4/21/2022,3:40:00 PM,0,0.0163,8.262,Compensated_C,
4/21/2022,3:50:00 PM,0,0.0157,8.26,Compensated_C,
4/21/2022,4:00:00 PM,0,0.015,8.262,Compensated_C,
4/21/2022,4:10:00 PM,0,0.0147,8.262,Compensated_C,
4/21/2022,4:20:00 PM,0,0.0159,8.255,Compensated_C,
4/21/2022,4:30:00 PM,0,0.0149,8.252,Compensated_C,
4/21/2022,4:40:00 PM,0,0.0147,8.248,Compensated_C,
4/21/2022,4:50:00 PM,0,0.0135,8.24,Compensated_C,
4/21/2022,5:00:00 PM,0,0.0132,8.222,Compensated_C,
4/21/2022,5:10:00 PM,0,0.0133,8.2,Compensated_C,
4/21/2022,5:20:00 PM,0,0.0126,8.174,Compensated_C,
4/21/2022,5:30:00 PM,0,0.0125,8.145,Compensated_C,
4/21/2022,5:40:00 PM,0,0.0119,8.115,Compensated_C,
4/21/2022,5:50:00 PM,0,0.0145,8.083,Compensated_C,
4/21/2022,6:00:00 PM,0,0.0139,8.051,Compensated_C,
4/21/2022,6:10:00 PM,0,0.0123,8.016,Compensated_C,
4/21/2022,6:20:00 PM,0,0.0125,7.98,Compensated_C,
4/21/2022,6:30:00 PM,0,0.0117,7.947,Compensated_C,
4/21/2022,6:40:00 PM,0,0.012,7.915,Compensated_C,
4/21/2022,6:50:00 PM,0,0.0125,7.887,Compensated_C,
4/21/2022,7:00:00 PM,0,0.0116,7.857,Compensated_C,
4/21/2022,7:10:00 PM,0,0.0113,7.828,Compensated_C,
4/21/2022,7:20:00 PM,0,0.0112,7.797,Compensated_C,
4/21/2022,7:30:00 PM,0,0.0111,7.768,Compensated_C,
4/21/2022,7:40:00 PM,0,0.0109,7.738,Compensated_C,
4/21/2022,7:50:00 PM,0,0.0111,7.71,Compensated_C,
4/21/2022,8:00:00 PM,0,0.0099,7.683,Compensated_C,
4/21/2022,8:10:00 PM,0,0.0101,7.658,Compensated_C,
4/21/2022,8:20:00 PM,0,0.0095,7.635,Compensated_C,
4/21/2022,8:30:00 PM,0,0.01,7.612,Compensated_C,
4/21/2022,8:40:00 PM,0,0.0096,7.592,Compensated_C,
4/21/2022,8:50:00 PM,0,0.0092,7.57,Compensated_C,
4/21/2022,9:00:00 PM,0,0.0094,7.547,Compensated_C,
4/21/2022,9:10:00 PM,0,0.0089,7.524,Compensated_C,
4/21/2022,9:20:00 PM,0,0.0091,7.504,Compensated_C,
4/21/2022,9:30:00 PM,0,0.0087,7.485,Compensated_C,
4/21/2022,9:40:00 PM,0,0.0091,7.468,Compensated_C,
4/21/2022,9:50:00 PM,0,0.009,7.451,Compensated_C,
4/21/2022,10:00:00 PM,0,0.0088,7.437,Compensated_C,
4/21/2022,10:10:00 PM,0,0.0084,7.422,Compensated_C,
4/21/2022,10:20:00 PM,0,0.008,7.409,Compensated_C,
4/21/2022,10:30:00 PM,0,0.0079,7.393,Compensated_C,
4/21/2022,10:40:00 PM,0,0.0082,7.378,Compensated_C,
4/21/2022,10:50:00 PM,0,0.0078,7.364,Compensated_C,
4/21/2022,11:00:00 PM,0,0.0078,7.352,Compensated_C,
4/21/2022,11:10:00 PM,0,0.0077,7.339,Compensated_C,
4/21/2022,11:20:00 PM,0,0.0076,7.325,Compensated_C,
4/21/2022,11:30:00 PM,0,0.0076,7.311,Compensated_C,
4/21/2022,11:40:00 PM,0,0.0079,7.297,Compensated_C,
4/21/2022,11:50:00 PM,0,0.007,7.285,Compensated_C,
4/22/2022,12:00:00 AM,0,0.0074,7.273,Compensated_C,
4/22/2022,12:10:00 AM,0,0.0072,7.261,Compensated_C,
4/22/2022,12:20:00 AM,0,0.0068,7.247,Compensated_C,
4/22/2022,12:30:00 AM,0,0.0069,7.232,Compensated_C,
4/22/2022,12:40:00 AM,0,0.0067,7.22,Compensated_C,
4/22/2022,12:50:00 AM,0,0.006,7.206,Compensated_C,
4/22/2022,1:00:00 AM,0,0.0056,7.187,Compensated_C,
4/22/2022,1:10:00 AM,0,0.0056,7.165,Compensated_C,
4/22/2022,1:20:00 AM,0,0.0065,7.144,Compensated_C,
4/22/2022,1:30:00 AM,0,0.0052,7.126,Compensated_C,
4/22/2022,1:40:00 AM,0,0.0047,7.109,Compensated_C,
4/22/2022,1:50:00 AM,0,0.0055,7.09,Compensated_C,
4/22/2022,2:00:00 AM,0,0.0051,7.073,Compensated_C,
4/22/2022,2:10:00 AM,0,0.0049,7.061,Compensated_C,
4/22/2022,2:20:00 AM,0,0.0057,7.051,Compensated_C,
4/22/2022,2:30:00 AM,0,0.0056,7.043,Compensated_C,
4/22/2022,2:40:00 AM,0,0.0046,7.036,Compensated_C,
4/22/2022,2:50:00 AM,0,0.0054,7.028,Compensated_C,
4/22/2022,3:00:00 AM,0,0.005,7.021,Compensated_C,
4/22/2022,3:10:00 AM,0,0.005,7.015,Compensated_C,
4/22/2022,3:20:00 AM,0,0.0052,7.008,Compensated_C,
4/22/2022,3:30:00 AM,0,0.0054,7,Compensated_C,
4/22/2022,3:40:00 AM,0,0.0042,6.989,Compensated_C,
4/22/2022,3:50:00 AM,0,0.004,6.971,Compensated_C,
4/22/2022,4:00:00 AM,0,0.0045,6.949,Compensated_C,
4/22/2022,4:10:00 AM,0,0.0038,6.929,Compensated_C,
4/22/2022,4:20:00 AM,0,0.0033,6.91,Compensated_C,
4/22/2022,4:30:00 AM,0,0.0042,6.896,Compensated_C,
4/22/2022,4:40:00 AM,0,0.0043,6.882,Compensated_C,
4/22/2022,4:50:00 AM,0,0.0038,6.872,Compensated_C,
4/22/2022,5:00:00 AM,0,0.003,6.865,Compensated_C,
4/22/2022,5:10:00 AM,0,0.0031,6.857,Compensated_C,
4/22/2022,5:20:00 AM,0,0.0029,6.846,Compensated_C,
4/22/2022,5:30:00 AM,0,0.0022,6.828,Compensated_C,
4/22/2022,5:40:00 AM,0,0.003,6.809,Compensated_C,
4/22/2022,5:50:00 AM,0,0.003,6.789,Compensated_C,
4/22/2022,6:00:00 AM,0,0.0023,6.769,Compensated_C,
4/22/2022,6:10:00 AM,0,0.0023,6.752,Compensated_C,
4/22/2022,6:20:00 AM,0,0.003,6.734,Compensated_C,
4/22/2022,6:30:00 AM,0,0.003,6.714,Compensated_C,
4/22/2022,6:40:00 AM,0,0.002,6.694,Compensated_C,
4/22/2022,6:50:00 AM,0,0.0029,6.674,Compensated_C,
4/22/2022,7:00:00 AM,0,0.0028,6.662,Compensated_C,
4/22/2022,7:10:00 AM,0,0.0029,6.653,Compensated_C,
4/22/2022,7:20:00 AM,0,0.0038,6.651,Compensated_C,
4/22/2022,7:30:00 AM,0,0.0039,6.661,Compensated_C,
4/22/2022,7:40:00 AM,0,0.004,6.677,Compensated_C,
4/22/2022,7:50:00 AM,0,0.0048,6.701,Compensated_C,
4/22/2022,8:00:00 AM,0,0.0048,6.73,Compensated_C,
4/22/2022,8:10:00 AM,0,0.0061,6.77,Compensated_C,
4/22/2022,8:20:00 AM,0,0.0057,6.822,Compensated_C,
4/22/2022,8:30:00 AM,0,0.0068,6.875,Compensated_C,
4/22/2022,8:40:00 AM,0,0.007,6.931,Compensated_C,
4/22/2022,8:50:00 AM,0,0.0076,6.994,Compensated_C,
4/22/2022,9:00:00 AM,0,0.0086,7.069,Compensated_C,
4/22/2022,9:10:00 AM,0,0.0091,7.146,Compensated_C,
4/22/2022,9:20:00 AM,0,0.0098,7.221,Compensated_C,
4/22/2022,9:30:00 AM,0,0.0098,7.29,Compensated_C,
4/22/2022,9:40:00 AM,0,0.0099,7.36,Compensated_C,
4/22/2022,9:50:00 AM,0,0.009,7.43,Compensated_C,
4/22/2022,10:00:00 AM,0,0.0095,7.51,Compensated_C,
4/22/2022,10:10:00 AM,0,0.0105,7.599,Compensated_C,
4/22/2022,10:20:00 AM,0,0.0118,7.701,Compensated_C,
4/22/2022,10:30:00 AM,0,0.0125,7.819,Compensated_C,
4/22/2022,10:40:00 AM,0,0.0133,7.946,Compensated_C,
4/22/2022,10:50:00 AM,0,0.0137,8.056,Compensated_C,
4/22/2022,11:00:00 AM,0,0.0144,8.129,Compensated_C,
4/22/2022,11:10:00 AM,0,0.0125,8.209,Compensated_C,
4/22/2022,11:20:00 AM,0,0.0118,8.282,Compensated_C,
4/22/2022,11:30:00 AM,0,0.0123,8.324,Compensated_C,
4/22/2022,11:40:00 AM,0,0.014,8.355,Compensated_C,
4/22/2022,11:50:00 AM,0,0.0168,8.393,Compensated_C,
4/22/2022,12:00:00 PM,0,0.0142,8.44,Compensated_C,
4/22/2022,12:10:00 PM,0,0.0123,8.477,Compensated_C,
4/22/2022,12:20:00 PM,0,0.0143,8.508,Compensated_C,
4/22/2022,12:30:00 PM,0,0.0123,8.524,Compensated_C,
4/22/2022,12:40:00 PM,0,0.0137,8.552,Compensated_C,
4/22/2022,12:50:00 PM,0,0.0163,8.596,Compensated_C,
4/22/2022,1:00:00 PM,0,0.0119,8.645,Compensated_C,
4/22/2022,1:10:00 PM,0,0.0128,8.697,Compensated_C,
4/22/2022,1:20:00 PM,0,0.0125,8.746,Compensated_C,
4/22/2022,1:30:00 PM,0,0.0115,8.808,Compensated_C,
4/22/2022,1:40:00 PM,0,0.0116,8.869,Compensated_C,
4/22/2022,1:50:00 PM,0,0.0117,8.926,Compensated_C,
4/22/2022,2:00:00 PM,0,0.0118,8.988,Compensated_C,
4/22/2022,2:10:00 PM,0,0.0137,9.052,Compensated_C,
4/22/2022,2:20:00 PM,0,0.0139,9.115,Compensated_C,
4/22/2022,2:30:00 PM,0,0.0151,9.166,Compensated_C,
4/22/2022,2:40:00 PM,0,0.0132,9.203,Compensated_C,
4/22/2022,2:50:00 PM,0,0.0128,9.226,Compensated_C,
4/22/2022,3:00:00 PM,0,0.0127,9.235,Compensated_C,
4/22/2022,3:10:00 PM,0,0.0118,9.233,Compensated_C,
4/22/2022,3:20:00 PM,0,0.0127,9.224,Compensated_C,
4/22/2022,3:30:00 PM,0,0.0121,9.204,Compensated_C,
4/22/2022,3:40:00 PM,0,0.011,9.182,Compensated_C,
4/22/2022,3:50:00 PM,0,0.0108,9.162,Compensated_C,
4/22/2022,4:00:00 PM,0,0.0102,9.142,Compensated_C,
4/22/2022,4:10:00 PM,0,0.01,9.115,Compensated_C,
4/22/2022,4:20:00 PM,0,0.0107,9.087,Compensated_C,
4/22/2022,4:30:00 PM,0,0.011,9.056,Compensated_C,
4/22/2022,4:40:00 PM,0,0.0102,9.021,Compensated_C,
4/22/2022,4:50:00 PM,0,0.0108,8.984,Compensated_C,
4/22/2022,5:00:00 PM,0,0.0104,8.946,Compensated_C,
4/22/2022,5:10:00 PM,0,0.0101,8.909,Compensated_C,
4/22/2022,5:20:00 PM,0,0.0088,8.87,Compensated_C,
4/22/2022,5:30:00 PM,0,0.008,8.833,Compensated_C,
4/22/2022,5:40:00 PM,0,0.0072,8.797,Compensated_C,
4/22/2022,5:50:00 PM,0,0.0062,8.759,Compensated_C,
4/22/2022,6:00:00 PM,0,0.007,8.72,Compensated_C,
4/22/2022,6:10:00 PM,0,0.007,8.678,Compensated_C,
4/22/2022,6:20:00 PM,0,0.006,8.633,Compensated_C,
4/22/2022,6:30:00 PM,0,0.0056,8.586,Compensated_C,
4/22/2022,6:40:00 PM,0,0.0055,8.536,Compensated_C,
4/22/2022,6:50:00 PM,0,0.0047,8.482,Compensated_C,
4/22/2022,7:00:00 PM,0,0.0047,8.425,Compensated_C,
4/22/2022,7:10:00 PM,0,0.0047,8.365,Compensated_C,
4/22/2022,7:20:00 PM,0,0.0039,8.301,Compensated_C,
4/22/2022,7:30:00 PM,0,0.0033,8.235,Compensated_C,
4/22/2022,7:40:00 PM,0,0.0024,8.166,Compensated_C,
4/22/2022,7:50:00 PM,0,0.0015,8.096,Compensated_C,
4/22/2022,8:00:00 PM,0,0.0019,8.026,Compensated_C,
4/22/2022,8:10:00 PM,0,0.0016,7.956,Compensated_C,
4/22/2022,8:20:00 PM,0,0.0007,7.886,Compensated_C,
4/22/2022,8:30:00 PM,0,0.0009,7.819,Compensated_C,
4/22/2022,8:40:00 PM,0,0.0003,7.753,Compensated_C,
4/22/2022,8:50:00 PM,0,-0.0002,7.688,Compensated_C,
4/22/2022,9:00:00 PM,0,-0.0003,7.624,Compensated_C,
4/22/2022,9:10:00 PM,0,-0.0006,7.562,Compensated_C,
4/22/2022,9:20:00 PM,0,-0.0006,7.499,Compensated_C,
4/22/2022,9:30:00 PM,0,-0.0018,7.438,Compensated_C,
4/22/2022,9:40:00 PM,0,-0.0022,7.378,Compensated_C,
4/22/2022,9:50:00 PM,0,-0.0019,7.319,Compensated_C,
4/22/2022,10:00:00 PM,0,-0.002,7.263,Compensated_C,
4/22/2022,10:10:00 PM,0,-0.003,7.209,Compensated_C,
4/22/2022,10:20:00 PM,0,-0.0032,7.155,Compensated_C,
4/22/2022,10:30:00 PM,0,-0.0037,7.102,Compensated_C,
4/22/2022,10:40:00 PM,0,-0.0042,7.051,Compensated_C,
4/22/2022,10:50:00 PM,0,-0.0034,7.001,Compensated_C,
4/22/2022,11:00:00 PM,0,-0.0041,6.952,Compensated_C,
4/22/2022,11:10:00 PM,0,-0.0044,6.904,Compensated_C,
4/22/2022,11:20:00 PM,0,-0.0049,6.854,Compensated_C,
4/22/2022,11:30:00 PM,0,-0.0042,6.806,Compensated_C,
4/22/2022,11:40:00 PM,0,-0.0056,6.761,Compensated_C,
4/22/2022,11:50:00 PM,0,-0.0053,6.718,Compensated_C,
4/23/2022,12:00:00 AM,0,-0.0056,6.674,Compensated_C,
4/23/2022,12:10:00 AM,0,-0.0056,6.63,Compensated_C,
4/23/2022,12:20:00 AM,0,-0.0066,6.59,Compensated_C,
4/23/2022,12:30:00 AM,0,-0.0066,6.55,Compensated_C,
4/23/2022,12:40:00 AM,0,-0.0063,6.509,Compensated_C,
4/23/2022,12:50:00 AM,0,-0.0066,6.471,Compensated_C,
4/23/2022,1:00:00 AM,0,-0.0067,6.434,Compensated_C,
4/23/2022,1:10:00 AM,0,-0.0071,6.396,Compensated_C,
4/23/2022,1:20:00 AM,0,-0.007,6.359,Compensated_C,
4/23/2022,1:30:00 AM,0,-0.0075,6.323,Compensated_C,
4/23/2022,1:40:00 AM,0,-0.0071,6.288,Compensated_C,
4/23/2022,1:50:00 AM,0,-0.0084,6.251,Compensated_C,
4/23/2022,2:00:00 AM,0,-0.0074,6.216,Compensated_C,
4/23/2022,2:10:00 AM,0,-0.0071,6.183,Compensated_C,
4/23/2022,2:20:00 AM,0,-0.0084,6.153,Compensated_C,
4/23/2022,2:30:00 AM,0,-0.008,6.126,Compensated_C,
4/23/2022,2:40:00 AM,0,-0.0087,6.102,Compensated_C,
4/23/2022,2:50:00 AM,0,-0.0087,6.078,Compensated_C,
4/23/2022,3:00:00 AM,0,-0.0092,6.052,Compensated_C,
4/23/2022,3:10:00 AM,0,-0.0094,6.026,Compensated_C,
4/23/2022,3:20:00 AM,0,-0.0094,6.001,Compensated_C,
4/23/2022,3:30:00 AM,0,-0.0096,5.974,Compensated_C,
4/23/2022,3:40:00 AM,0,-0.0097,5.944,Compensated_C,
4/23/2022,3:50:00 AM,0,-0.0102,5.916,Compensated_C,
4/23/2022,4:00:00 AM,0,-0.0102,5.886,Compensated_C,
4/23/2022,4:10:00 AM,0,-0.0102,5.857,Compensated_C,
4/23/2022,4:20:00 AM,0,-0.0104,5.823,Compensated_C,
4/23/2022,4:30:00 AM,0,-0.0105,5.79,Compensated_C,
4/23/2022,4:40:00 AM,0,-0.0105,5.758,Compensated_C,
4/23/2022,4:50:00 AM,0,-0.0104,5.731,Compensated_C,
4/23/2022,5:00:00 AM,0,-0.0113,5.705,Compensated_C,
4/23/2022,5:10:00 AM,0,-0.0108,5.678,Compensated_C,
4/23/2022,5:20:00 AM,0,-0.0118,5.654,Compensated_C,
4/23/2022,5:30:00 AM,0,-0.0111,5.636,Compensated_C,
4/23/2022,5:40:00 AM,0,-0.0107,5.618,Compensated_C,
4/23/2022,5:50:00 AM,0,-0.0105,5.604,Compensated_C,
4/23/2022,6:00:00 AM,0,-0.0106,5.593,Compensated_C,
4/23/2022,6:10:00 AM,0,-0.0096,5.589,Compensated_C,
4/23/2022,6:20:00 AM,0,-0.0099,5.592,Compensated_C,
4/23/2022,6:30:00 AM,0,-0.0095,5.6,Compensated_C,
4/23/2022,6:40:00 AM,0,-0.0098,5.613,Compensated_C,
4/23/2022,6:50:00 AM,0,-0.0094,5.633,Compensated_C,
4/23/2022,7:00:00 AM,0,-0.0095,5.66,Compensated_C,
4/23/2022,7:10:00 AM,0,-0.008,5.686,Compensated_C,
4/23/2022,7:20:00 AM,0,-0.008,5.713,Compensated_C,
4/23/2022,7:30:00 AM,0,-0.0077,5.745,Compensated_C,
4/23/2022,7:40:00 AM,0,-0.0066,5.789,Compensated_C,
4/23/2022,7:50:00 AM,0,-0.0059,5.845,Compensated_C,
4/23/2022,8:00:00 AM,0,-0.0047,5.908,Compensated_C,
4/23/2022,8:10:00 AM,0,-0.0045,5.981,Compensated_C,
4/23/2022,8:20:00 AM,0,-0.0035,6.067,Compensated_C,
4/23/2022,8:30:00 AM,0,-0.0023,6.16,Compensated_C,
4/23/2022,8:40:00 AM,0,-0.0014,6.255,Compensated_C,
4/23/2022,8:50:00 AM,0,-0.0011,6.356,Compensated_C,
4/23/2022,9:00:00 AM,0,-0.0006,6.466,Compensated_C,
4/23/2022,9:10:00 AM,0,0.0001,6.583,Compensated_C,
4/23/2022,9:20:00 AM,0,0.0011,6.707,Compensated_C,
4/23/2022,9:30:00 AM,0,0.0017,6.836,Compensated_C,
4/23/2022,9:40:00 AM,0,0.0025,6.957,Compensated_C,
4/23/2022,9:50:00 AM,0,0.0029,7.076,Compensated_C,
4/23/2022,10:00:00 AM,0,0.004,7.195,Compensated_C,
4/23/2022,10:10:00 AM,0,0.0051,7.317,Compensated_C,
4/23/2022,10:20:00 AM,0,0.0054,7.445,Compensated_C,
4/23/2022,10:30:00 AM,0,0.0068,7.578,Compensated_C,
4/23/2022,10:40:00 AM,0,0.0077,7.718,Compensated_C,
4/23/2022,10:50:00 AM,0,0.0074,7.862,Compensated_C,
4/23/2022,11:00:00 AM,0,0.0086,8.003,Compensated_C,
4/23/2022,11:10:00 AM,0,0.0093,8.141,Compensated_C,
4/23/2022,11:20:00 AM,0,0.0097,8.278,Compensated_C,
4/23/2022,11:30:00 AM,0,0.0105,8.41,Compensated_C,
4/23/2022,11:40:00 AM,0,0.0113,8.517,Compensated_C,
4/23/2022,11:50:00 AM,0,0.0103,8.596,Compensated_C,
4/23/2022,12:00:00 PM,0,0.0097,8.657,Compensated_C,
4/23/2022,12:10:00 PM,0,0.0092,8.712,Compensated_C,
4/23/2022,12:20:00 PM,0,0.0093,8.774,Compensated_C,
4/23/2022,12:30:00 PM,0,0.0096,8.847,Compensated_C,
4/23/2022,12:40:00 PM,0,0.0091,8.925,Compensated_C,
4/23/2022,12:50:00 PM,0,0.0089,8.998,Compensated_C,
4/23/2022,1:00:00 PM,0,0.0065,9.07,Compensated_C,
4/23/2022,1:10:00 PM,0,0.0073,9.139,Compensated_C,
4/23/2022,1:20:00 PM,0,0.0079,9.202,Compensated_C,
4/23/2022,1:30:00 PM,0,0.0068,9.246,Compensated_C,
4/23/2022,1:40:00 PM,0,0.0079,9.279,Compensated_C,
4/23/2022,1:50:00 PM,0,0.0062,9.304,Compensated_C,
4/23/2022,2:00:00 PM,0,0.0075,9.328,Compensated_C,
4/23/2022,2:10:00 PM,0,0.0083,9.351,Compensated_C,
4/23/2022,2:20:00 PM,0,0.0084,9.376,Compensated_C,
4/23/2022,2:30:00 PM,0,0.0088,9.399,Compensated_C,
4/23/2022,2:40:00 PM,0,0.0083,9.414,Compensated_C,
4/23/2022,2:50:00 PM,0,0.0074,9.418,Compensated_C,
4/23/2022,3:00:00 PM,0,0.0062,9.414,Compensated_C,
4/23/2022,3:10:00 PM,0,0.0071,9.406,Compensated_C,
4/23/2022,3:20:00 PM,0,0.0074,9.399,Compensated_C,
4/23/2022,3:30:00 PM,0,0.0072,9.391,Compensated_C,
4/23/2022,3:40:00 PM,0,0.007,9.38,Compensated_C,
4/23/2022,3:50:00 PM,0,0.0058,9.369,Compensated_C,
4/23/2022,4:00:00 PM,0,0.0057,9.362,Compensated_C,
4/23/2022,4:10:00 PM,0,0.0056,9.356,Compensated_C,
4/23/2022,4:20:00 PM,0,0.0051,9.348,Compensated_C,
4/23/2022,4:30:00 PM,0,0.0053,9.337,Compensated_C,
4/23/2022,4:40:00 PM,0,0.0045,9.321,Compensated_C,
4/23/2022,4:50:00 PM,0,0.0054,9.304,Compensated_C,
4/23/2022,5:00:00 PM,0,0.0049,9.286,Compensated_C,
4/23/2022,5:10:00 PM,0,0.0052,9.265,Compensated_C,
4/23/2022,5:20:00 PM,0,0.0039,9.243,Compensated_C,
4/23/2022,5:30:00 PM,0,0.0039,9.218,Compensated_C,
4/23/2022,5:40:00 PM,0,0.0024,9.19,Compensated_C,
4/23/2022,5:50:00 PM,0,0.0023,9.158,Compensated_C,
4/23/2022,6:00:00 PM,0,0.002,9.122,Compensated_C,
4/23/2022,6:10:00 PM,0,0.0019,9.083,Compensated_C,
4/23/2022,6:20:00 PM,0,0.0012,9.041,Compensated_C,
4/23/2022,6:30:00 PM,0,0.0007,8.993,Compensated_C,
4/23/2022,6:40:00 PM,0,0.0003,8.94,Compensated_C,
4/23/2022,6:50:00 PM,0,-0.0005,8.882,Compensated_C,
4/23/2022,7:00:00 PM,0,-0.0009,8.819,Compensated_C,
4/23/2022,7:10:00 PM,0,-0.001,8.752,Compensated_C,
4/23/2022,7:20:00 PM,0,-0.0024,8.68,Compensated_C,
4/23/2022,7:30:00 PM,0,-0.0025,8.607,Compensated_C,
4/23/2022,7:40:00 PM,0,-0.0032,8.531,Compensated_C,
4/23/2022,7:50:00 PM,0,-0.0037,8.454,Compensated_C,
4/23/2022,8:00:00 PM,0,-0.0043,8.377,Compensated_C,
4/23/2022,8:10:00 PM,0,-0.0047,8.299,Compensated_C,
4/23/2022,8:20:00 PM,0,-0.0048,8.223,Compensated_C,
4/23/2022,8:30:00 PM,0,-0.0052,8.148,Compensated_C,
4/23/2022,8:40:00 PM,0,-0.0048,8.075,Compensated_C,
4/23/2022,8:50:00 PM,0,-0.0066,8.003,Compensated_C,
4/23/2022,9:00:00 PM,0,-0.0067,7.931,Compensated_C,
4/23/2022,9:10:00 PM,0,-0.0069,7.861,Compensated_C,
4/23/2022,9:20:00 PM,0,-0.0073,7.794,Compensated_C,
4/23/2022,9:30:00 PM,0,-0.0076,7.727,Compensated_C,
4/23/2022,9:40:00 PM,0,-0.008,7.663,Compensated_C,
4/23/2022,9:50:00 PM,0,-0.0078,7.6,Compensated_C,
4/23/2022,10:00:00 PM,0,-0.009,7.54,Compensated_C,
4/23/2022,10:10:00 PM,0,-0.0082,7.483,Compensated_C,
4/23/2022,10:20:00 PM,0,-0.0092,7.424,Compensated_C,
4/23/2022,10:30:00 PM,0,-0.0098,7.368,Compensated_C,
4/23/2022,10:40:00 PM,0,-0.0096,7.314,Compensated_C,
4/23/2022,10:50:00 PM,0,-0.0099,7.262,Compensated_C,
4/23/2022,11:00:00 PM,0,-0.0097,7.211,Compensated_C,
4/23/2022,11:10:00 PM,0,-0.0109,7.161,Compensated_C,
4/23/2022,11:20:00 PM,0,-0.0112,7.113,Compensated_C,
4/23/2022,11:30:00 PM,0,-0.0113,7.065,Compensated_C,
4/23/2022,11:40:00 PM,0,-0.0114,7.018,Compensated_C,
4/23/2022,11:50:00 PM,0,-0.0119,6.973,Compensated_C,
4/24/2022,12:00:00 AM,0,-0.0121,6.929,Compensated_C,
4/24/2022,12:10:00 AM,0,-0.0122,6.885,Compensated_C,
4/24/2022,12:20:00 AM,0,-0.0117,6.842,Compensated_C,
4/24/2022,12:30:00 AM,0,-0.0123,6.799,Compensated_C,
4/24/2022,12:40:00 AM,0,-0.0123,6.758,Compensated_C,
4/24/2022,12:50:00 AM,0,-0.0131,6.717,Compensated_C,
4/24/2022,1:00:00 AM,0,-0.0135,6.678,Compensated_C,
4/24/2022,1:10:00 AM,0,-0.0139,6.64,Compensated_C,
4/24/2022,1:20:00 AM,0,-0.0132,6.599,Compensated_C,
4/24/2022,1:30:00 AM,0,-0.0139,6.558,Compensated_C,
4/24/2022,1:40:00 AM,0,-0.0142,6.518,Compensated_C,
4/24/2022,1:50:00 AM,0,-0.014,6.477,Compensated_C,
4/24/2022,2:00:00 AM,0,-0.0144,6.437,Compensated_C,
4/24/2022,2:10:00 AM,0,-0.015,6.395,Compensated_C,
4/24/2022,2:20:00 AM,0,-0.0155,6.353,Compensated_C,
4/24/2022,2:30:00 AM,0,-0.0146,6.313,Compensated_C,
4/24/2022,2:40:00 AM,0,-0.0159,6.277,Compensated_C,
4/24/2022,2:50:00 AM,0,-0.0154,6.24,Compensated_C,
4/24/2022,3:00:00 AM,0,-0.0156,6.209,Compensated_C,
4/24/2022,3:10:00 AM,0,-0.0163,6.175,Compensated_C,
4/24/2022,3:20:00 AM,0,-0.0162,6.14,Compensated_C,
4/24/2022,3:30:00 AM,0,-0.0166,6.104,Compensated_C,
4/24/2022,3:40:00 AM,0,-0.0167,6.068,Compensated_C,
4/24/2022,3:50:00 AM,0,-0.0168,6.036,Compensated_C,
4/24/2022,4:00:00 AM,0,-0.0175,6.004,Compensated_C,
4/24/2022,4:10:00 AM,0,-0.0172,5.972,Compensated_C,
4/24/2022,4:20:00 AM,0,-0.0172,5.943,Compensated_C,
4/24/2022,4:30:00 AM,0,-0.0175,5.914,Compensated_C,
4/24/2022,4:40:00 AM,0,-0.0176,5.881,Compensated_C,
4/24/2022,4:50:00 AM,0,-0.0185,5.848,Compensated_C,
4/24/2022,5:00:00 AM,0,-0.0187,5.815,Compensated_C,
4/24/2022,5:10:00 AM,0,-0.0178,5.784,Compensated_C,
4/24/2022,5:20:00 AM,0,-0.0182,5.753,Compensated_C,
4/24/2022,5:30:00 AM,0,-0.0191,5.72,Compensated_C,
4/24/2022,5:40:00 AM,0,-0.0184,5.694,Compensated_C,
4/24/2022,5:50:00 AM,0,-0.0176,5.676,Compensated_C,
4/24/2022,6:00:00 AM,0,-0.0159,5.668,Compensated_C,
4/24/2022,6:10:00 AM,0,-0.0165,5.677,Compensated_C,
